position_0,position_1,position_2
0.0120931,0.00565835,0.00765222
-0.011328,0.00670499,0.00772442
-0.010281,0.00685823,0.00782417
-0.00867947,0.0064773,0.0072921
-0.0077051,0.00663094,0.00713685
-0.00661789,0.00661698,0.00785728
-0.00595269,0.00687643,0.00715854
-0.00471674,0.00647832,0.00753425
-0.0038367,0.00652648,0.00706405
-0.00301205,0.00627301,0.00758966
-0.00202812,0.00619621,0.00743117
-0.00105192,0.00636217,0.00763897
-0.000121419,0.00619023,0.00796041
0.000756172,0.00654004,0.00763401
0.00170454,0.00631897,0.00740885
0.00285282,0.00660785,0.00708754
0.00241041,0.00660299,0.00805433
0.00412774,0.00623012,0.00754762
0.00559652,0.00685505,0.00753007
0.005008,0.00621985,0.00802718
0.00640713,0.0065859,0.00804883
0.00734796,0.00653809,0.00734897
0.00847361,0.00616275,0.00725868
0.00974661,0.00654605,0.00707492
0.00904233,0.00684456,0.00771844
0.0106531,0.00632849,0.0074361
0.0116441,0.00652383,0.00743322
-0.0109723,0.00760568,0.0079702
-0.00949935,0.00704259,0.00722861
-0.00913623,0.00770791,0.00787771
-0.00824977,0.00728911,0.0076852
-0.00727391,0.00744127,0.00753292
-0.00610248,0.00773863,0.00764238
-0.00517307,0.00743405,0.00743826
-0.00353476,0.00728329,0.00764161
-0.00222121,0.00721743,0.00730311
-0.00203115,0.00791075,0.0080143
-0.00128092,0.00747174,0.00752021
-0.000391117,0.00716569,0.00785659
0.000289452,0.00726692,0.00713186
0.00148041,0.00715041,0.00795229
0.00219185,0.00733215,0.00727665
0.00311033,0.00747979,0.00763718
0.0047524,0.00718423,0.00796399
0.0055355,0.00783203,0.00732799
0.00641873,0.0075072,0.00766283
0.00735978,0.00758089,0.00727085
0.00818619,0.00735555,0.00779065
0.0100694,0.00716435,0.00781682
0.0107207,0.00795582,0.00797279
0.0110473,0.00749582,0.00713352
0.0110344,0.00701065,0.00805775
-0.0106209,0.00806707,0.00715742
-0.0103028,0.00849384,0.00800185
-0.00933438,0.00872589,0.00794735
-0.00859618,0.00838032,0.00737209
-0.00761095,0.00837747,0.00721465
-0.00689091,0.00829941,0.00790084
-0.00538098,0.00842812,0.00758746
-0.00445072,0.00824492,0.00790429
-0.00368865,0.00842336,0.00728527
-0.00305673,0.00809957,0.00798746
-0.0022828,0.00846951,0.0072252
-0.000527446,0.00812668,0.00755399
0.000946607,0.0080254,0.00734616
0.000236708,0.0089431,0.00768185
0.00184504,0.00813064,0.00777088
0.00123492,0.00896985,0.00764548
0.00267205,0.00868607,0.00769058
0.00362054,0.00829214,0.00736136
0.00458107,0.00806278,0.00751066
0.00531162,0.00856331,0.00797372
0.00685298,0.0083982,0.00754306
0.00604949,0.00893541,0.00725968
0.00800819,0.00863275,0.00759187
0.00936667,0.00805008,0.00722995
0.00905121,0.00870396,0.00791683
0.0103258,0.00846198,0.00720681
-0.00984208,0.00902123,0.00712822
-0.00922153,0.00965431,0.00758848
-0.00843769,0.00916552,0.00796963
-0.00731682,0.0092959,0.00747571
-0.00632586,0.0096479,0.00755192
-0.0050045,0.00987938,0.00723492
-0.00437672,0.00913053,0.00744682
-0.0033933,0.00917325,0.00787224
-0.00386096,0.00998759,0.00753418
-0.00265254,0.00983869,0.00793626
-0.00167208,0.00922438,0.00748192
-0.000624556,0.00911898,0.00720652
-0.000231561,0.00982798,0.00779108
0.000537845,0.00975608,0.00715689
0.00149178,0.00988418,0.00795648
0.00344201,0.00927394,0.007411
0.00394128,0.0099579,0.00794098
0.00446548,0.00913956,0.00770055
0.00532506,0.00961326,0.00749747
0.00732977,0.00925567,0.00720287
0.00796973,0.00970121,0.00782716
0.00901075,0.00985168,0.00765974
0.0096176,0.00917566,0.00724295
-0.00799027,0.0106956,0.00741588
-0.00722197,0.0107783,0.00804839
-0.00674238,0.0104431,0.00706409
-0.00579672,0.0104787,0.00738693
-0.00430448,0.01087,0.00733202
-0.00206592,0.0101367,0.00718587
-0.00263957,0.0109444,0.0073161
-0.00204936,0.0106258,0.00805611
-0.00119642,0.0100826,0.00772678
-0.00124367,0.0109183,0.00717987
-0.000162366,0.0107485,0.00740796
0.000678194,0.0104545,0.0078579
0.00125324,0.0107287,0.00709128
0.00184581,0.0108215,0.00789513
0.00252783,0.0100646,0.00787229
0.00327266,0.0106696,0.00759156
0.00454548,0.0106492,0.00754674
0.00544624,0.0104956,0.0079498
0.00628677,0.0100525,0.00764099
0.00709839,0.01022,0.00708268
0.00770402,0.0109028,0.00791656
0.00830851,0.0104508,0.00726099
-0.00683092,0.0114712,0.00744345
-0.00518282,0.0112197,0.00765545
-0.0058965,0.0119785,0.00783146
-0.0041804,0.0118452,0.00709379
-0.00441187,0.0117123,0.00805624
-0.00341688,0.0114886,0.00763095
-0.0024862,0.0116073,0.00804754
-0.00194015,0.0116487,0.00721176
-0.00142597,0.0114051,0.00803219
-0.000617897,0.0116329,0.00749113
0.000447275,0.0115096,0.00715515
0.00117498,0.0115602,0.00783768
0.00232929,0.0114876,0.00711029
0.00286656,0.0115266,0.00794945
0.00376127,0.0119665,0.00788377
0.00456735,0.0116365,0.00739375
0.00602082,0.0112925,0.00740957
0.00701606,0.011358,0.00735175
-0.00500913,0.0123759,0.00726203
-0.00381781,0.0127925,0.0072635
-0.00305441,0.0129972,0.00790857
-0.00231769,0.012553,0.00740183
-0.00133121,0.0124394,0.00711818
-0.000504079,0.0129678,0.00789956
0.000604427,0.0124697,0.00738066
0.00190584,0.0123511,0.00737859
0.00304328,0.0122007,0.00717241
0.00383982,0.0127869,0.00731902
0.00301735,0.0126918,0.00804285
0.00468014,0.0125031,0.00787857
0.00552064,0.0121562,0.00744687
-0.00156629,0.0132585,0.00775377
0.000426071,0.0133441,0.00782928
0.00143309,0.0132747,0.00743755
0.00254881,0.0131059,0.00726318
-0.013345,0.000398262,0.0085404
-0.0123788,0.000192375,0.00869168
-0.0111092,0.000782848,0.00833254
-0.0101936,0.000559426,0.0087746
-0.00868173,0.000772626,0.0081436
-0.00791858,0.000814354,0.00881986
-0.00693094,0.000874955,0.00826859
-0.00605741,0.000571468,0.00864859
-0.00524878,0.000404135,0.00808381
-0.00371408,0.000855303,0.00838962
-0.00383118,5.40997e-05,0.00898028
-0.00283285,3.10251e-06,0.00896848
-0.00181987,0.000232729,0.00841934
-0.000476905,0.000188961,0.00839242
0.000514625,0.000239497,0.00850917
0.00146327,0.000150949,0.00806607
0.0013537,0.000424174,0.0090202
0.00236748,0.000170537,0.00899542
0.00304735,0.00038772,0.00824575
0.00385617,0.000929348,0.00856895
0.00478548,0.000718113,0.00826923
0.00594948,0.000586577,0.00810993
0.00684079,0.000173204,0.00829479
0.00604195,0.000285124,0.00905774
0.00730828,0.000866723,0.00884237
0.00804344,0.000553077,0.0082428
0.00869539,0.000661676,0.00902778
0.00966343,0.000460183,0.00826396
0.0109362,0.000843317,0.00886734
0.0121164,0.000885612,0.00870018
-0.0128166,0.00142452,0.00832783
-0.0107246,0.00168238,0.00853737
-0.00963571,0.00107646,0.00812718
-0.00973936,0.00184173,0.0087611
-0.00913162,0.00105201,0.00898961
-0.00880573,0.0017913,0.00840322
-0.00781741,0.00190302,0.00859354
-0.0062345,0.0015722,0.00843282
-0.00525898,0.00116765,0.00872865
-0.00451088,0.00182703,0.0087964
-0.00362905,0.0018421,0.00826207
-0.00297959,0.00117295,0.00898665
-0.0022392,0.00131091,0.0083313
-0.00126962,0.00109969,0.00822039
-0.000935828,0.00198887,0.0086101
0.000124483,0.00126658,0.00842571
0.00139052,0.0013652,0.00868646
0.00231954,0.00103951,0.00850447
0.0028318,0.00182199,0.0088553
0.00400707,0.00193442,0.00873637
0.00551488,0.00110976,0.00884209
0.00627875,0.00161131,0.00824824
0.00811451,0.00143986,0.00869793
0.00904554,0.00130137,0.00834442
0.00985638,0.00119157,0.00891758
0.0104165,0.00114181,0.00806788
0.0109147,0.00184681,0.00857201
0.0128104,0.0014406,0.00824416
-0.0131006,0.00256971,0.00887597
-0.0122758,0.00228424,0.0083795
-0.0114359,0.00217766,0.00903457
-0.0106076,0.00265838,0.0087548
-0.0091117,0.00274096,0.00844544
-0.00756683,0.00288996,0.00808394
-0.0068713,0.00229218,0.00872013
-0.00596147,0.00269477,0.00881787
-0.00537494,0.00206657,0.0083071
-0.00475988,0.00280255,0.0085883
-0.00380862,0.00263272,0.00884416
-0.00269978,0.00216278,0.00808606
-0.00294156,0.00216918,0.00905578
-0.00197081,0.00219524,0.00876838
-0.000767394,0.00297389,0.00857985
0.00056971,0.00203014,0.00888962
0.000156063,0.00293682,0.00895894
0.00123745,0.00218935,0.00814315
0.00191467,0.00221936,0.00887754
0.0018887,0.00296925,0.0082192
0.00337465,0.0024441,0.00811118
0.00448666,0.00275304,0.00842164
0.00512679,0.00204542,0.0087167
0.00609107,0.00267414,0.00880782
0.0069201,0.00210988,0.00883105
0.00818512,0.00243473,0.00863845
0.00915964,0.00228668,0.00847543
0.010062,0.00207469,0.00810268
0.0105244,0.00296022,0.00810869
0.0116385,0.00242113,0.00895358
0.0124059,0.00235123,0.00831672
0.0130978,0.00258714,0.00899733
-0.012052,0.00323826,0.00813754
-0.0128826,0.00350993,0.00861746
-0.0110625,0.00334941,0.00819631
-0.0116277,0.00382039,0.00887346
-0.00950736,0.00364255,0.00861089
-0.00821778,0.00334164,0.00872009
-0.00665025,0.00325905,0.00833516
-0.00597064,0.00368779,0.00892978
-0.00503162,0.0037639,0.0085572
-0.00388808,0.00394569,0.00839207
-0.00278625,0.00303055,0.00857303
-0.00171422,0.00301845,0.00826387
-0.00135987,0.00372234,0.00887803
0.000804755,0.00308645,0.00821544
0.000436092,0.00388869,0.00883156
0.00139234,0.00381989,0.0085529
0.00278466,0.00303391,0.00865955
0.00284068,0.00399828,0.00891666
0.00369026,0.00335445,0.00837633
0.004507,0.00389442,0.00857919
0.00534748,0.00325581,0.00835327
0.00631659,0.00340053,0.0081597
0.00652209,0.0039818,0.00894703
0.00699096,0.00310715,0.00883663
0.00752584,0.00388139,0.0083037
0.00813592,0.00339528,0.00892706
0.00968495,0.00315948,0.00861401
0.0104497,0.00375292,0.0089043
0.0113393,0.00329782,0.00857756
0.0122956,0.00317136,0.00887508
0.0127886,0.00383086,0.00822093
-0.0124979,0.00442765,0.00852391
-0.0115816,0.00487192,0.00857538
-0.0107379,0.00429405,0.00835671
-0.00908775,0.00486159,0.00873203
-0.00997811,0.00443802,0.00898832
-0.00872232,0.0041011,0.00819639
-0.00775997,0.00422109,0.00843586
-0.00682398,0.00421157,0.00808736
-0.00608621,0.00463255,0.0086115
-0.00450373,0.0045326,0.00891706
-0.00346405,0.00473952,0.00890713
-0.0022351,0.00488006,0.00822217
-0.00262398,0.00404866,0.00861724
-0.00132901,0.00446125,0.0082069
-0.000393309,0.00436217,0.0085405
0.000888864,0.00473249,0.00853171
0.00234028,0.0047241,0.00844547
0.00363389,0.00437756,0.00844057
0.00441632,0.00485643,0.008836
0.00570126,0.00418737,0.00841484
0.00638673,0.00497113,0.00901705
0.00727937,0.00480089,0.00860434
0.00822217,0.00451806,0.00877461
0.00921142,0.00438727,0.00872832
0.0107313,0.0049318,0.00848721
0.0117764,0.00418537,0.00843856
0.0123984,0.00495205,0.00828866
-0.0120738,0.00569761,0.00884922
-0.011214,0.00599787,0.00842189
-0.0106477,0.00522446,0.00870736
-0.01012,0.00599802,0.00836024
-0.00832258,0.00550433,0.00896199
-0.0074391,0.00589482,0.00870653
-0.0062104,0.00597797,0.00850873
-0.00671827,0.00528292,0.00902947
-0.00521098,0.00509716,0.00849463
-0.00433739,0.00553453,0.00869695
-0.00305802,0.0055803,0.00830808
-0.0020844,0.0058587,0.00836944
-0.00152407,0.00519223,0.00885908
-0.000434047,0.00545092,0.00867251
0.000575564,0.00567936,0.00846291
0.00163562,0.00530672,0.00886437
0.00247284,0.00571204,0.00850034
0.00326268,0.00595224,0.00906326
0.00417359,0.00595558,0.00850723
0.00540063,0.0050256,0.0088672
0.00504913,0.0059529,0.00898898
0.00626561,0.00528802,0.00806628
0.00618425,0.00593059,0.00882783
0.00797104,0.00550914,0.00847661
0.00890774,0.0056247,0.0088879
0.00984269,0.00545423,0.00857852
-0.0112715,0.00697594,0.00868534
-0.0091382,0.00607371,0.00887153
-0.00917605,0.0067317,0.00812113
-0.00983472,0.00678951,0.0088983
-0.00838293,0.00610865,0.00817061
-0.00757698,0.0066967,0.00812563
-0.00524154,0.00607223,0.00828111
-0.00570811,0.00694227,0.00812526
-0.00562521,0.00657892,0.00905301
-0.00448332,0.00652069,0.00875128
-0.00357281,0.00688021,0.00855464
-0.00354517,0.00601915,0.0090613
-0.00267728,0.00647851,0.00888149
-0.001761,0.00684694,0.00814771
-0.00114597,0.00616174,0.00861277
-0.000235743,0.00638728,0.00895763
0.000389236,0.00697969,0.00845278
0.00139467,0.00624083,0.00835531
0.00211137,0.00649756,0.00900206
0.0032858,0.00610451,0.00807506
0.00301913,0.0068839,0.00879511
0.00379573,0.00695995,0.0081435
0.00559776,0.0067212,0.00865997
0.0072237,0.00617147,0.00844756
0.00820003,0.00643526,0.00817987
0.0088718,0.00662782,0.0088945
0.00969629,0.00642005,0.00836894
0.0107009,0.00613938,0.00841576
0.0117899,0.00626408,0.00838601
-0.010814,0.00782855,0.00893667
-0.00995461,0.0076734,0.00845023
-0.00852554,0.00737331,0.00864146
-0.00766697,0.00706413,0.0090491
-0.00690858,0.00736008,0.00845909
-0.0060183,0.00751168,0.00888585
-0.00521979,0.00780555,0.00836425
-0.00442989,0.00726216,0.00808395
-0.00388425,0.0078171,0.00871038
-0.00269937,0.007187,0.00817956
-0.00295095,0.00765234,0.00902738
-0.00109693,0.00797725,0.00836148
-0.00187755,0.00747371,0.00891694
-0.000438078,0.00739283,0.00883293
0.00028791,0.00790525,0.00808853
0.0010601,0.00768144,0.00868602
0.00241788,0.00755523,0.00835364
0.00429449,0.00754454,0.00878014
0.00556165,0.00765609,0.00831096
0.00646704,0.00741013,0.00865583
0.00728517,0.0071247,0.00815576
0.00806687,0.00722789,0.00877291
0.00926085,0.00772869,0.00816933
0.0100038,0.00744436,0.00877396
0.0110149,0.00754469,0.00890122
-0.00909674,0.00818522,0.00875333
-0.0078739,0.00809735,0.00813728
-0.00770182,0.00895966,0.00861238
-0.00603146,0.00838527,0.00840083
-0.00688877,0.0082566,0.00889903
-0.00468641,0.00831578,0.00903826
-0.00361971,0.00877925,0.00876049
-0.00246867,0.00888568,0.00817399
-0.00183463,0.00846808,0.00882379
-9.78537e-05,0.00893526,0.00862254
-0.000965561,0.00893929,0.00812787
0.000920811,0.0086599,0.0085427
0.00185985,0.00827552,0.00876326
0.0027033,0.00875291,0.00901269
0.00321368,0.00815664,0.00839476
0.00417149,0.00843365,0.00834272
0.00499417,0.0082497,0.00887965
0.00627483,0.00835493,0.00835736
0.00737585,0.00815945,0.00835916
0.0074868,0.00896938,0.00893891
0.00837405,0.00813736,0.00838271
0.00942599,0.0084743,0.00881479
0.0100278,0.00881432,0.00809239
0.0104198,0.00834653,0.0088831
-0.0098359,0.009027,0.00875729
-0.00893498,0.00991988,0.00850772
-0.00864997,0.00904653,0.00898613
-0.00780684,0.00993492,0.00806586
-0.00732827,0.00999549,0.00894295
-0.00677645,0.00919826,0.00832181
-0.00560613,0.00924538,0.00811714
-0.00515494,0.00959479,0.00899982
-0.0043682,0.00938447,0.00841325
-0.00351461,0.00992823,0.00851434
-0.00267041,0.00955058,0.00889284
-0.00180172,0.00959509,0.00840052
-0.000587211,0.00980676,0.00872504
0.000607279,0.00958802,0.00834828
0.00216837,0.00925657,0.00833705
0.00345378,0.00912663,0.00839907
0.00486031,0.00976859,0.00836752
0.00409395,0.00985033,0.00900419
0.00595985,0.00929004,0.00819766
0.0053633,0.00917081,0.00898945
0.00695196,0.00920161,0.00812685
0.007367,0.00999533,0.00856706
0.0083854,0.0091261,0.00853001
0.00940167,0.009478,0.00849926
-0.00798948,0.0106979,0.00868325
-0.00651503,0.0101603,0.00838835
-0.00602664,0.0107804,0.00903575
-0.00552203,0.010222,0.00831328
-0.00454669,0.0103614,0.00815608
-0.00305158,0.0107588,0.00820751
-0.00227144,0.010785,0.00901679
-0.00137485,0.0104212,0.00876637
-0.000602479,0.0108487,0.00829877
0.000229279,0.0104284,0.00874792
0.00114951,0.0109213,0.00860547
0.00249616,0.0109158,0.00864859
0.00225572,0.0100076,0.00898999
0.00320413,0.0100713,0.00860571
0.00496395,0.0105567,0.00897059
0.00582606,0.0100906,0.00878005
0.00672396,0.0107934,0.00814798
0.00787909,0.0107787,0.00891299
0.00858978,0.0102196,0.00848784
-0.00708861,0.0113131,0.00888203
-0.00619358,0.011062,0.0080937
-0.00622863,0.0118077,0.00875859
-0.00521642,0.0112236,0.00865333
-0.00414681,0.011052,0.00875683
-0.00190151,0.0117243,0.00884917
-0.000897086,0.0116291,0.00884882
0.000175124,0.0114492,0.00811469
0.00169475,0.0116603,0.00900007
0.00300261,0.0119438,0.00884579
0.00348613,0.0110267,0.00855081
0.00398762,0.0118708,0.00898305
0.00442819,0.0112648,0.00832401
0.00539066,0.0114701,0.00816197
0.00596311,0.0110952,0.00889002
0.00637918,0.011728,0.00823424
0.00705117,0.0113375,0.00891887
-0.00513428,0.0123234,0.00837872
-0.00420577,0.0126708,0.00824921
-0.00326644,0.0121393,0.00837434
-0.00356636,0.0128655,0.00899193
-0.00230668,0.0125249,0.00840087
-0.00127872,0.0123865,0.00814792
-0.000426041,0.0124848,0.00905612
0.000232419,0.0124285,0.00830685
0.000899176,0.012397,0.00905113
0.00126452,0.012512,0.00812761
0.0021924,0.0122006,0.00832347
0.0039178,0.0127624,0.00847083
0.00478146,0.0124667,0.00887789
0.00569969,0.0120737,0.00889429
-0.00105481,0.0133086,0.00866023
-0.00196853,0.0132046,0.00905102
-5.41229e-05,0.0133503,0.00870572
0.00132047,0.0132858,0.00875603
0.00211674,0.0131826,0.00816097
-0.0133351,0.000651669,0.00950698
-0.0124826,0.000166984,0.0099547
-0.0118721,0.000921653,0.00972098
-0.0114682,0.000251315,0.00909983
-0.0110697,0.000424303,0.0100501
-0.00949908,0.000224712,0.00941076
-0.00823198,0.000485017,0.00971024
-0.00718129,0.000431715,0.00937383
-0.0062206,0.000527102,0.00963257
-0.0052279,0.000628229,0.00956987
-0.00436508,0.000902072,0.00914628
-0.00435926,0.000278566,0.00992753
-0.00339959,0.000533425,0.00974351
-0.00241402,0.000639033,0.00961407
-0.00113287,0.000458598,0.00910829
-0.000103969,0.000664183,0.00918877
-0.000743311,0.000876843,0.00992709
0.000642737,0.000236311,0.00969724
0.00164241,0.000670696,0.00994391
0.00279629,0.000750241,0.00968737
0.00350091,0.000238042,0.00919722
0.00503383,0.000422592,0.00938605
0.0067538,0.000491745,0.00972764
0.00790149,5.78202e-05,0.00909863
0.00835097,0.000149675,0.00998649
0.00970753,0.000220898,0.00923266
0.00930697,0.000970323,0.00975787
0.0105263,0.000522647,0.00971834
0.0116038,0.00026035,0.00945904
0.0125608,0.000803599,0.00959421
0.0133491,0.000217689,0.00940636
-0.0132544,0.00160988,0.00923983
-0.0122625,0.00162841,0.00913346
-0.0112945,0.00171126,0.00992381
-0.0108954,0.00104908,0.00929061
-0.0104478,0.00196,0.00945589
-0.00993908,0.00110821,0.00957586
-0.0091932,0.0019475,0.00959173
-0.00901422,0.00104473,0.00998093
-0.00831571,0.00149935,0.00942841
-0.00711674,0.00140014,0.00909865
-0.00675028,0.00127993,0.0100207
-0.00599421,0.0014779,0.00939807
-0.00504161,0.00167229,0.00962825
-0.00378428,0.00184114,0.00948166
-0.00300545,0.00142798,0.00995159
-0.00220965,0.0019837,0.00971503
-0.00159059,0.00134662,0.00913438
-0.00121876,0.00196134,0.00984199
-0.000379054,0.00161165,0.00934958
0.000733651,0.00119253,0.0094195
0.00208163,0.0013901,0.00940838
0.00353222,0.00136629,0.00940732
0.00461752,0.00131683,0.00922918
0.00572866,0.00100109,0.00981196
0.00577901,0.00199556,0.00947104
0.00503151,0.00171747,0.010072
0.00644812,0.00125841,0.00916642
0.00666715,0.0018843,0.00991361
0.00754301,0.00166966,0.00948431
0.00831634,0.00113465,0.0098221
0.0088902,0.00172788,0.00925817
0.00959033,0.00191167,0.00997807
0.0105843,0.00150755,0.00952455
0.0116107,0.00126002,0.00947644
0.0124046,0.00174783,0.00911156
0.0132897,0.00128134,0.00910527
-0.0129411,0.00234725,0.00983607
-0.0120693,0.00295113,0.00909479
-0.01121,0.0029655,0.00960576
-0.00975257,0.00270686,0.00926577
-0.0084553,0.00244555,0.00913747
-0.00820631,0.00272522,0.0100643
-0.00754432,0.00224123,0.00949269
-0.00656182,0.00228504,0.00966971
-0.00552934,0.00254134,0.00970523
-0.00453524,0.00252797,0.00952296
-0.00331472,0.00285095,0.00968424
-0.00141784,0.00281698,0.00932228
-0.000489728,0.00261667,0.00965024
0.000374802,0.00201231,0.00986977
0.00112476,0.00281126,0.00917095
0.00152383,0.00212501,0.00979208
0.00254596,0.00221701,0.00972695
0.00340482,0.00253259,0.00926117
0.00466431,0.00245262,0.00950356
0.00654922,0.00285193,0.00969495
0.00765948,0.00268931,0.00944951
0.00882766,0.00278814,0.00931667
0.0083035,0.00212387,0.00996291
0.0097213,0.00287649,0.00975379
0.00997384,0.00217109,0.00909272
0.0107121,0.00283587,0.00920408
0.0105141,0.00235022,0.0100553
0.0123662,0.00256884,0.00967951
-0.0129318,0.00331724,0.00959616
-0.0119979,0.00348426,0.00993733
-0.010656,0.00360371,0.00907296
-0.00997252,0.00352444,0.0097972
-0.00894379,0.0032756,0.00940248
-0.00731049,0.00311757,0.00907179
-0.00789469,0.0036094,0.00971654
-0.0065748,0.00341819,0.00967663
-0.00520153,0.0034687,0.00952844
-0.00426707,0.00345603,0.00917517
-0.00329221,0.00377674,0.00930857
-0.00221541,0.00341888,0.00929426
-0.00139127,0.00370215,0.00987651
-0.000440373,0.00367759,0.00926566
0.00048206,0.00310429,0.00988805
0.00114833,0.0037521,0.00951983
0.00198385,0.00332014,0.00918233
0.00280747,0.00318129,0.00972836
0.00392364,0.00352584,0.0093323
0.00519636,0.00328205,0.0093395
0.00643921,0.00381701,0.0099285
0.00740026,0.00369452,0.00953389
0.00825529,0.00334661,0.00991733
0.00957417,0.00382137,0.0094676
0.010426,0.00390353,0.00998414
0.0112689,0.00372742,0.00947699
0.0129091,0.00340621,0.00962767
0.0120122,0.00341822,0.0100691
-0.0124092,0.00492441,0.00938651
-0.0116679,0.00442165,0.00982929
-0.0106782,0.00438235,0.00969809
-0.00959038,0.00443974,0.00990901
-0.00853811,0.00416362,0.00918952
-0.00879456,0.00499598,0.00967878
-0.00760398,0.00485208,0.00919511
-0.00728393,0.00434964,0.00999704
-0.00689953,0.00415271,0.0090821
-0.00638622,0.00474525,0.00980393
-0.00551965,0.00443838,0.00941151
-0.00405508,0.00423901,0.00975959
-0.00314935,0.00465037,0.00985153
-0.00196886,0.00440399,0.00928329
-0.000958632,0.00452858,0.00934822
0.000146286,0.004853,0.00922265
0.000284682,0.0041084,0.00987429
0.0019324,0.00431463,0.0092593
0.00109518,0.004789,0.00952686
0.00192285,0.00491345,0.0100722
0.00316495,0.00410395,0.0098655
0.00399218,0.00464308,0.00971485
0.00323177,0.00495705,0.00914805
0.0047694,0.00402912,0.00984787
0.00565792,0.00416868,0.009413
0.00727544,0.0046842,0.00959624
0.00883559,0.00446941,0.00964976
0.0100695,0.00463734,0.00917441
0.0106986,0.00486384,0.00991703
0.0113773,0.0046833,0.00920693
0.0122127,0.00405745,0.00932742
-0.0120709,0.00570412,0.00995913
-0.0113205,0.00529301,0.00944276
-0.0105844,0.00597852,0.00935926
-0.0103494,0.00526881,0.0100229
-0.00978927,0.00539411,0.00920444
-0.00791684,0.00534068,0.010009
-0.00681111,0.00590605,0.00980506
-0.00586912,0.00566333,0.00939392
-0.00494981,0.00527512,0.00944275
-0.00396089,0.00527752,0.0095868
-0.0025758,0.0052106,0.00910106
-0.00273631,0.00596507,0.00973627
-0.00186113,0.00530902,0.00979224
-0.000954099,0.00572021,0.00948823
-0.000200707,0.00534027,0.0100233
0.000511693,0.00575345,0.00945701
0.00147669,0.00581179,0.00971133
0.00246413,0.00550541,0.00947723
0.00337148,0.00584484,0.0100525
0.0041194,0.00559706,0.00943783
0.00490342,0.00505188,0.00973309
0.00589133,0.00501919,0.00988329
0.00662675,0.00569532,0.00992258
0.00738885,0.00564212,0.00927805
0.00813446,0.00517351,0.00974885
0.00882162,0.00597284,0.00982004
0.00963175,0.0054503,0.00955548
0.0105788,0.00558928,0.00924059
0.0115736,0.00566137,0.00915279
0.0123601,0.00504502,0.00928293
-0.0115217,0.00632327,0.00939909
-0.010641,0.00697042,0.00946063
-0.00967296,0.00624333,0.00971928
-0.0086944,0.00601874,0.00976526
-0.00897664,0.00690521,0.00939974
-0.00773272,0.00623351,0.00960014
-0.00676327,0.00658778,0.00907613
-0.00599772,0.0064578,0.00998714
-0.00458155,0.00617317,0.00968194
-0.00362037,0.0063483,0.0100006
-0.00270001,0.00699454,0.00973666
-0.00183428,0.00619674,0.00933533
-0.00104318,0.00680681,0.00937089
-0.000337632,0.00636101,0.00995109
0.000830333,0.00650023,0.0100391
0.00117152,0.00680215,0.0091502
0.001801,0.00673318,0.00992306
0.00279379,0.00659128,0.00972518
0.00393476,0.00668703,0.00914431
0.00463646,0.00638598,0.00978934
0.00573246,0.00608589,0.00970597
0.00626482,0.00691652,0.00950141
0.00718988,0.00690448,0.00912509
0.00715701,0.00654298,0.0100556
0.00802225,0.00640968,0.00937424
0.00901898,0.00695141,0.00985593
0.00983764,0.00637901,0.009861
0.0105227,0.0067126,0.00921462
0.0115214,0.00674446,0.00921872
0.0118397,0.00616977,0.009971
-0.0108131,0.00783035,0.00993842
-0.00964191,0.00765116,0.00939832
-0.0081463,0.00708346,0.00992518
-0.00876403,0.00786214,0.00982612
-0.00733726,0.00778494,0.0096566
-0.00643597,0.00733057,0.00977438
-0.00550481,0.00799729,0.00959299
-0.00489139,0.00732665,0.00917637
-0.00445334,0.00785854,0.00989891
-0.00395221,0.00711803,0.00944838
-0.00174711,0.00707245,0.0100287
-0.000513878,0.0074863,0.00994749
0.000313908,0.007206,0.00946378
0.00208471,0.00745431,0.00929055
0.00340197,0.00768341,0.00925669
0.00364013,0.00701874,0.0100391
0.00426256,0.00793001,0.0097016
0.00511892,0.00732579,0.00929949
0.00588158,0.00796875,0.00924123
0.00707811,0.00755938,0.00987081
0.00816558,0.00745691,0.00973913
0.00893149,0.00760339,0.00910407
0.00992104,0.00737233,0.00976739
0.010792,0.00785907,0.00982311
-0.0102532,0.00855019,0.00952997
-0.00815457,0.00818461,0.00909285
-0.00877605,0.00885197,0.00995763
-0.00785541,0.00899408,0.00959815
-0.00643873,0.00832995,0.00978871
-0.00581141,0.0088807,0.00923921
-0.00362395,0.0083662,0.009669
-0.00274099,0.0086096,0.00922163
-0.00197014,0.00800812,0.00975613
-0.00105797,0.00807675,0.00935388
-0.0013091,0.00875485,0.0100439
-0.000439193,0.00883513,0.00955535
0.000266621,0.00813293,0.00909348
0.000785139,0.00885957,0.00967908
0.00131525,0.00801664,0.00959173
0.00262423,0.00813167,0.00978987
0.00373165,0.00862633,0.00921911
0.00463222,0.00885181,0.00959038
0.0052078,0.0081242,0.0099632
0.0068379,0.00825321,0.00919457
0.00770469,0.00833791,0.00983672
0.00853265,0.0084987,0.0093006
0.00929663,0.00814753,0.00985859
0.010075,0.00876007,0.0097246
-0.00927446,0.00960458,0.0095309
-0.00827371,0.0099308,0.00925626
-0.00752308,0.00988112,0.0099166
-0.00615788,0.00981698,0.00926
-0.00691289,0.00916547,0.00931229
-0.0054126,0.00989639,0.00992035
